2026-01-29 09:44:41.058 UTC,,,29,,697b2c02.1d,2,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.025 s, sync=0.012 s, total=0.096 s; sync files=2, longest=0.006 s, average=0.006 s; distance=0 kB, estimate=0 kB; lsn=0/20826B8, redo lsn=0/20826B8",,,,,,,,,"","checkpointer",,0
2026-01-29 09:44:41.094 UTC,,,1,,697b2c01.1,5,,2026-01-29 09:44:33 UTC,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster",,0
2026-01-29 09:49:40.111 UTC,,,29,,697b2c02.1d,3,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 09:49:40.272 UTC,,,29,,697b2c02.1d,4,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.111 s, sync=0.010 s, total=0.161 s; sync files=2, longest=0.006 s, average=0.005 s; distance=7 kB, estimate=7 kB; lsn=0/2084410, redo lsn=0/20843B8",,,,,,,,,"","checkpointer",,0
2026-01-29 09:54:40.320 UTC,,,29,,697b2c02.1d,5,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 09:54:40.579 UTC,,,29,,697b2c02.1d,6,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.169 s, sync=0.011 s, total=0.259 s; sync files=2, longest=0.007 s, average=0.006 s; distance=1 kB, estimate=6 kB; lsn=0/2084BD8, redo lsn=0/2084B80",,,,,,,,,"","checkpointer",,0
2026-01-29 09:59:40.637 UTC,,,29,,697b2c02.1d,7,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 09:59:41.520 UTC,,,29,,697b2c02.1d,8,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.751 s, sync=0.038 s, total=0.883 s; sync files=8, longest=0.010 s, average=0.005 s; distance=4 kB, estimate=6 kB; lsn=0/2085CC0, redo lsn=0/2085C68",,,,,,,,,"","checkpointer",,0
2026-01-29 10:04:40.531 UTC,,,29,,697b2c02.1d,9,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 10:04:41.344 UTC,,,29,,697b2c02.1d,10,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.736 s, sync=0.026 s, total=0.813 s; sync files=8, longest=0.006 s, average=0.004 s; distance=8 kB, estimate=8 kB; lsn=0/2087EA8, redo lsn=0/2087E50",,,,,,,,,"","checkpointer",,0
2026-01-29 10:14:40.434 UTC,,,29,,697b2c02.1d,11,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 10:14:40.720 UTC,,,29,,697b2c02.1d,12,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.219 s, sync=0.012 s, total=0.286 s; sync files=3, longest=0.006 s, average=0.004 s; distance=12 kB, estimate=12 kB; lsn=0/208AF90, redo lsn=0/208AF38",,,,,,,,,"","checkpointer",,0
2026-01-29 11:55:13.259 UTC,,,29,,697b2c02.1d,13,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 11:55:14.176 UTC,,,29,,697b2c02.1d,14,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.826 s, sync=0.035 s, total=0.917 s; sync files=9, longest=0.007 s, average=0.004 s; distance=18 kB, estimate=18 kB; lsn=0/208F978, redo lsn=0/208F920",,,,,,,,,"","checkpointer",,0
2026-01-29 12:00:13.210 UTC,,,29,,697b2c02.1d,15,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:00:14.235 UTC,,,29,,697b2c02.1d,16,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.934 s, sync=0.032 s, total=1.025 s; sync files=9, longest=0.005 s, average=0.004 s; distance=21 kB, estimate=21 kB; lsn=0/2094F10, redo lsn=0/2094EB8",,,,,,,,,"","checkpointer",,0
2026-01-29 12:05:13.306 UTC,,,29,,697b2c02.1d,17,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:05:14.300 UTC,,,29,,697b2c02.1d,18,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.859 s, sync=0.053 s, total=0.995 s; sync files=8, longest=0.018 s, average=0.007 s; distance=19 kB, estimate=21 kB; lsn=0/2099D00, redo lsn=0/2099CA8",,,,,,,,,"","checkpointer",,0
2026-01-29 12:10:13.284 UTC,,,29,,697b2c02.1d,19,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:10:14.811 UTC,,,29,,697b2c02.1d,20,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 15 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.434 s, sync=0.041 s, total=1.527 s; sync files=13, longest=0.005 s, average=0.004 s; distance=45 kB, estimate=45 kB; lsn=0/20A53E0, redo lsn=0/20A5388",,,,,,,,,"","checkpointer",,0
2026-01-29 12:15:13.859 UTC,,,29,,697b2c02.1d,21,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:15:14.163 UTC,,,29,,697b2c02.1d,22,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.225 s, sync=0.014 s, total=0.305 s; sync files=3, longest=0.007 s, average=0.005 s; distance=10 kB, estimate=42 kB; lsn=0/20A7DD0, redo lsn=0/20A7D78",,,,,,,,,"","checkpointer",,0
2026-01-29 12:20:13.144 UTC,,,29,,697b2c02.1d,23,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:20:13.537 UTC,,,29,,697b2c02.1d,24,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.241 s, sync=0.033 s, total=0.393 s; sync files=3, longest=0.026 s, average=0.011 s; distance=2 kB, estimate=38 kB; lsn=0/20A8798, redo lsn=0/20A8740",,,,,,,,,"","checkpointer",,0
2026-01-29 12:25:13.586 UTC,,,29,,697b2c02.1d,25,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:25:17.660 UTC,,,29,,697b2c02.1d,26,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 39 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.927 s, sync=0.095 s, total=4.075 s; sync files=33, longest=0.005 s, average=0.003 s; distance=162 kB, estimate=162 kB; lsn=0/20D10A0, redo lsn=0/20D1048",,,,,,,,,"","checkpointer",,0
2026-01-29 12:35:13.728 UTC,,,29,,697b2c02.1d,27,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:35:14.212 UTC,,,29,,697b2c02.1d,28,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.418 s, sync=0.020 s, total=0.485 s; sync files=5, longest=0.006 s, average=0.004 s; distance=1 kB, estimate=146 kB; lsn=0/20D1518, redo lsn=0/20D14C0",,,,,,,,,"","checkpointer",,0
2026-01-29 12:54:50.767 UTC,"admin","atswot",188,"172.18.0.2:52484",697b5847.bc,1,"idle",2026-01-29 12:53:27 UTC,44/10,0,ERROR,42601,"syntax error at or near ""WHERE""",,,,,,"SELECT * FROM public.swot_items
ORDER BY ""Id"" ASC 
WHERE ""StandardId"" != NULL",52,,"pgAdmin 4 - CONN:3213343","client backend",,0
2026-01-29 12:55:13.415 UTC,,,29,,697b2c02.1d,29,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 12:55:15.205 UTC,,,29,,697b2c02.1d,30,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 18 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.729 s, sync=0.020 s, total=1.791 s; sync files=6, longest=0.004 s, average=0.004 s; distance=9 kB, estimate=132 kB; lsn=0/20D3988, redo lsn=0/20D3930",,,,,,,,,"","checkpointer",,0
2026-01-29 12:55:25.922 UTC,"admin","atswot",188,"172.18.0.2:52484",697b5847.bc,2,"SELECT",2026-01-29 12:53:27 UTC,44/17,0,ERROR,42883,"operator does not exist: integer == integer",,"No operator matches the given name and argument types. You might need to add explicit type casts.",,,,"SELECT * FROM public.swot_items 
WHERE ""StandardId"" == 2
ORDER BY ""Id"" ASC",53,,"pgAdmin 4 - CONN:3213343","client backend",,0
2026-01-29 13:00:13.282 UTC,,,29,,697b2c02.1d,31,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:00:13.449 UTC,,,29,,697b2c02.1d,32,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.112 s, sync=0.010 s, total=0.168 s; sync files=2, longest=0.007 s, average=0.005 s; distance=0 kB, estimate=119 kB; lsn=0/20D3B20, redo lsn=0/20D3AC8",,,,,,,,,"","checkpointer",,0
2026-01-29 13:05:13.524 UTC,,,29,,697b2c02.1d,33,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:05:14.317 UTC,,,29,,697b2c02.1d,34,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.719 s, sync=0.027 s, total=0.794 s; sync files=8, longest=0.005 s, average=0.004 s; distance=13 kB, estimate=108 kB; lsn=0/20D71D0, redo lsn=0/20D7178",,,,,,,,,"","checkpointer",,0
2026-01-29 13:10:13.388 UTC,,,29,,697b2c02.1d,35,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:10:14.173 UTC,,,29,,697b2c02.1d,36,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.720 s, sync=0.023 s, total=0.786 s; sync files=8, longest=0.004 s, average=0.003 s; distance=14 kB, estimate=99 kB; lsn=0/20DA9F8, redo lsn=0/20DA9A0",,,,,,,,,"","checkpointer",,0
2026-01-29 13:15:13.249 UTC,,,29,,697b2c02.1d,37,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:15:13.418 UTC,,,29,,697b2c02.1d,38,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.123 s, sync=0.008 s, total=0.169 s; sync files=2, longest=0.005 s, average=0.004 s; distance=1 kB, estimate=89 kB; lsn=0/20DAFD0, redo lsn=0/20DAF78",,,,,,,,,"","checkpointer",,0
2026-01-29 13:17:45.256 UTC,"admin","atswot",234,"172.18.0.1:39572",697b5cc5.ea,1,"BIND",2026-01-29 13:12:37 UTC,52/8,0,ERROR,22001,"value too long for type character varying(50)",,,,,,"UPDATE swot_items SET ""ReferenceStandard"" = $1, ""StandardId"" = $2
WHERE ""Id"" = $3",,,"","client backend",,0
2026-01-29 13:19:42.818 UTC,"admin","atswot",234,"172.18.0.1:39572",697b5cc5.ea,2,"BIND",2026-01-29 13:12:37 UTC,52/36,0,ERROR,22001,"value too long for type character varying(50)",,,,,,"UPDATE swot_items SET ""ReferenceStandard"" = $1, ""StandardId"" = $2
WHERE ""Id"" = $3",,,"","client backend",,0
2026-01-29 13:20:13.461 UTC,,,29,,697b2c02.1d,39,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:20:14.268 UTC,,,29,,697b2c02.1d,40,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 8 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.726 s, sync=0.028 s, total=0.807 s; sync files=8, longest=0.006 s, average=0.004 s; distance=13 kB, estimate=81 kB; lsn=0/20DE640, redo lsn=0/20DE5E8",,,,,,,,,"","checkpointer",,0
2026-01-29 13:25:04.931 UTC,"admin","atswot",262,"172.18.0.1:55568",697b5fb0.106,1,"BIND",2026-01-29 13:25:04 UTC,55/2,0,ERROR,22001,"value too long for type character varying(50)",,,,,,"INSERT INTO swot_items (""AnalysisCategoryId"", ""CategoryModel"", ""Description"", ""IndicatorId"", ""ProjectId"", ""ReferenceStandard"", ""Score"", ""SequenceNo"", ""StandardId"", ""SwotType"", ""Weight"")
VALUES ($1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11)
RETURNING ""Id""",,,"","client backend",,0
2026-01-29 13:25:13.312 UTC,,,29,,697b2c02.1d,41,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:25:14.338 UTC,,,29,,697b2c02.1d,42,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.933 s, sync=0.034 s, total=1.026 s; sync files=10, longest=0.009 s, average=0.004 s; distance=14 kB, estimate=75 kB; lsn=0/20E2230, redo lsn=0/20E21A0",,,,,,,,,"","checkpointer",,0
2026-01-29 13:26:11.272 UTC,"admin","atswot",262,"172.18.0.1:55568",697b5fb0.106,2,"BIND",2026-01-29 13:25:04 UTC,55/6,0,ERROR,22001,"value too long for type character varying(50)",,,,,,"INSERT INTO swot_items (""AnalysisCategoryId"", ""CategoryModel"", ""Description"", ""IndicatorId"", ""ProjectId"", ""ReferenceStandard"", ""Score"", ""SequenceNo"", ""StandardId"", ""SwotType"", ""Weight"")
VALUES ($1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11)
RETURNING ""Id""",,,"","client backend",,0
2026-01-29 13:30:13.396 UTC,,,29,,697b2c02.1d,43,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:30:15.034 UTC,,,29,,697b2c02.1d,44,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.539 s, sync=0.050 s, total=1.638 s; sync files=14, longest=0.006 s, average=0.004 s; distance=72 kB, estimate=74 kB; lsn=0/20F4290, redo lsn=0/20F4238",,,,,,,,,"","checkpointer",,0
2026-01-29 13:35:13.097 UTC,,,29,,697b2c02.1d,45,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:35:15.512 UTC,,,29,,697b2c02.1d,46,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 23 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.276 s, sync=0.071 s, total=2.415 s; sync files=19, longest=0.007 s, average=0.004 s; distance=54 kB, estimate=72 kB; lsn=0/2101B10, redo lsn=0/2101AB8",,,,,,,,,"","checkpointer",,0
2026-01-29 13:40:13.587 UTC,,,29,,697b2c02.1d,47,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:40:14.987 UTC,,,29,,697b2c02.1d,48,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 13 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.269 s, sync=0.041 s, total=1.401 s; sync files=10, longest=0.009 s, average=0.005 s; distance=26 kB, estimate=68 kB; lsn=0/21085D0, redo lsn=0/2108578",,,,,,,,,"","checkpointer",,0
2026-01-29 13:45:14.057 UTC,,,29,,697b2c02.1d,49,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: time",,,,,,,,,"","checkpointer",,0
2026-01-29 13:45:15.072 UTC,,,29,,697b2c02.1d,50,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.927 s, sync=0.039 s, total=1.016 s; sync files=10, longest=0.006 s, average=0.004 s; distance=15 kB, estimate=62 kB; lsn=0/210C5B0, redo lsn=0/210C558",,,,,,,,,"","checkpointer",,0
2026-01-29 14:03:23.899 UTC,,,1,,697b2c01.1,6,,2026-01-29 09:44:33 UTC,,0,LOG,00000,"received fast shutdown request",,,,,,,,,"","postmaster",,0
2026-01-29 14:03:23.913 UTC,,,1,,697b2c01.1,7,,2026-01-29 09:44:33 UTC,,0,LOG,00000,"aborting any active transactions",,,,,,,,,"","postmaster",,0
2026-01-29 14:03:23.918 UTC,"admin","atswot",135,"172.18.0.2:34448",697b53a8.87,1,"idle",2026-01-29 12:33:44 UTC,30/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - DB:atswot","client backend",,0
2026-01-29 14:03:23.919 UTC,"admin","atswot",188,"172.18.0.2:52484",697b5847.bc,3,"idle",2026-01-29 12:53:27 UTC,44/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:3213343","client backend",,0
2026-01-29 14:03:23.920 UTC,"admin","postgres",133,"172.18.0.2:34424",697b53a8.85,1,"idle",2026-01-29 12:33:44 UTC,28/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - DB:postgres","client backend",,0
2026-01-29 14:03:23.923 UTC,"admin","atswot",239,"172.18.0.2:54524",697b5d33.ef,1,"idle",2026-01-29 13:14:27 UTC,53/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:7828747","client backend",,0
2026-01-29 14:03:23.924 UTC,"admin","atswot",138,"172.18.0.2:57970",697b53e3.8a,1,"idle",2026-01-29 12:34:43 UTC,32/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:5065149","client backend",,0
2026-01-29 14:03:23.935 UTC,"admin","atswot",191,"172.18.0.2:35482",697b5881.bf,1,"idle",2026-01-29 12:54:25 UTC,45/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:9387301","client backend",,0
2026-01-29 14:03:23.938 UTC,"admin","atswot",141,"172.18.0.2:34426",697b5407.8d,1,"idle",2026-01-29 12:35:19 UTC,33/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:4799015","client backend",,0
2026-01-29 14:03:23.917 UTC,"admin","atswot",148,"172.18.0.2:51768",697b5462.94,1,"idle",2026-01-29 12:36:50 UTC,37/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:69998","client backend",,0
2026-01-29 14:03:23.947 UTC,"admin","atswot",136,"172.18.0.2:43592",697b53bf.88,1,"idle",2026-01-29 12:34:07 UTC,31/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:5604762","client backend",,0
2026-01-29 14:03:23.953 UTC,"admin","atswot",134,"172.18.0.2:34434",697b53a8.86,1,"idle",2026-01-29 12:33:44 UTC,29/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:1150389","client backend",,0
2026-01-29 14:03:23.955 UTC,"admin","atswot",167,"172.18.0.2:57254",697b5642.a7,1,"idle",2026-01-29 12:44:50 UTC,40/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:7221538","client backend",,0
2026-01-29 14:03:23.959 UTC,"admin","atswot",143,"172.18.0.2:50310",697b5430.8f,1,"idle",2026-01-29 12:36:00 UTC,34/0,0,FATAL,57P01,"terminating connection due to administrator command",,,,,,,,,"pgAdmin 4 - CONN:595753","client backend",,0
2026-01-29 14:03:23.962 UTC,,,1,,697b2c01.1,8,,2026-01-29 09:44:33 UTC,,0,LOG,00000,"background worker ""logical replication launcher"" (PID 34) exited with exit code 1",,,,,,,,,"","postmaster",,0
2026-01-29 14:03:24.100 UTC,,,29,,697b2c02.1d,51,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"shutting down",,,,,,,,,"","checkpointer",,0
2026-01-29 14:03:24.106 UTC,,,29,,697b2c02.1d,52,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint starting: shutdown immediate",,,,,,,,,"","checkpointer",,0
2026-01-29 14:03:24.174 UTC,,,29,,697b2c02.1d,53,,2026-01-29 09:44:34 UTC,,0,LOG,00000,"checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.012 s, sync=0.001 s, total=0.075 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=56 kB; lsn=0/210C660, redo lsn=0/210C660",,,,,,,,,"","checkpointer",,0
2026-01-29 14:03:24.223 UTC,,,1,,697b2c01.1,9,,2026-01-29 09:44:33 UTC,,0,LOG,00000,"database system is shut down",,,,,,,,,"","postmaster",,0
